District,Year,Season,Crop,Area,Production,Yield,AvgTemperature,MaxTemperature,MinTemperature,TotalRainfall,AvgRainfall,MaxRainfall,AvgHumidity,AvgWindSpeed,RainyDays,TemperatureStd,RainfallStd,Temperature_Category,Rainfall_Category,Humidity_Category,Wind_Category,Yield_Category
10,2016,2,24,440.0,159.0,0.3613636363636364,27.77,30.82,25.36,672.19,1.84,47.63,78.9,4.36,121,1.29,4.45,1,1,0,0,1
10,2017,4,2,5651.0,27227.0,4.818085294638117,27.61,29.83,25.97,1136.91,3.11,199.47,79.93,4.41,197,0.93,11.09,1,2,0,0,1
10,2017,1,8,4.0,10.0,2.5,27.61,29.83,25.97,1136.91,3.11,199.47,79.93,4.41,197,0.93,11.09,1,2,0,0,2
10,2017,2,8,6.0,24.0,4.0,27.61,29.83,25.97,1136.91,3.11,199.47,79.93,4.41,197,0.93,11.09,1,2,0,0,0
10,2017,1,10,1.0,1.0,1.0,27.61,29.83,25.97,1136.91,3.11,199.47,79.93,4.41,197,0.93,11.09,1,2,0,0,1
10,2017,1,11,1.0,9.0,9.0,27.61,29.83,25.97,1136.91,3.11,199.47,79.93,4.41,197,0.93,11.09,1,2,0,0,0
10,2017,2,11,4.0,27.0,6.75,27.61,29.83,25.97,1136.91,3.11,199.47,79.93,4.41,197,0.93,11.09,1,2,0,0,2
10,2017,3,15,114.0,509.0,4.464912280701754,27.61,29.83,25.97,1136.91,3.11,199.47,79.93,4.41,197,0.93,11.09,1,2,0,0,0
10,2017,0,15,3204.0,11368.0,3.5480649188514355,27.61,29.83,25.97,1136.91,3.11,199.47,79.93,4.41,197,0.93,11.09,1,2,0,0,1
10,2017,5,15,6310.0,21157.0,3.352931854199683,27.61,29.83,25.97,1136.91,3.11,199.47,79.93,4.41,197,0.93,11.09,1,2,0,0,1
10,2017,4,21,1339.0,29123.0,21.749813293502616,27.61,29.83,25.97,1136.91,3.11,199.47,79.93,4.41,197,0.93,11.09,1,2,0,0,1
10,2017,1,24,104.0,95.0,0.9134615384615384,27.61,29.83,25.97,1136.91,3.11,199.47,79.93,4.41,197,0.93,11.09,1,2,0,0,0
10,2017,2,24,225.0,152.0,0.6755555555555556,27.61,29.83,25.97,1136.91,3.11,199.47,79.93,4.41,197,0.93,11.09,1,2,0,0,2
10,2018,1,0,1.0,1.0,1.0,27.45,30.19,25.18,1001.93,2.75,40.88,80.3,4.13,177,1.11,4.89,1,2,0,0,0
10,2018,4,2,4218.0,149459.0,35.43361782835467,27.45,30.19,25.18,1001.93,2.75,40.88,80.3,4.13,177,1.11,4.89,1,2,0,0,1
10,2018,4,3,966.0,207.0,0.2142857142857142,27.45,30.19,25.18,1001.93,2.75,40.88,80.3,4.13,177,1.11,4.89,1,2,0,0,1
10,2018,2,8,1.0,3.0,3.0,27.45,30.19,25.18,1001.93,2.75,40.88,80.3,4.13,177,1.11,4.89,1,2,0,0,0
10,2018,1,8,28.0,61.0,2.1785714285714284,27.45,30.19,25.18,1001.93,2.75,40.88,80.3,4.13,177,1.11,4.89,1,2,0,0,2
10,2018,2,11,3.0,21.0,7.0,27.45,30.19,25.18,1001.93,2.75,40.88,80.3,4.13,177,1.11,4.89,1,2,0,0,0
10,2018,1,11,3.0,25.0,8.333333333333334,27.45,30.19,25.18,1001.93,2.75,40.88,80.3,4.13,177,1.11,4.89,1,2,0,0,0
10,2018,1,12,3.0,2.0,0.6666666666666666,27.45,30.19,25.18,1001.93,2.75,40.88,80.3,4.13,177,1.11,4.89,1,2,0,0,0
10,2018,3,15,77.0,322.0,4.181818181818182,27.45,30.19,25.18,1001.93,2.75,40.88,80.3,4.13,177,1.11,4.89,1,2,0,0,2
10,2018,0,15,5925.0,21707.0,3.6636286919831225,27.45,30.19,25.18,1001.93,2.75,40.88,80.3,4.13,177,1.11,4.89,1,2,0,0,1
10,2018,5,15,5953.0,25540.0,4.290273811523601,27.45,30.19,25.18,1001.93,2.75,40.88,80.3,4.13,177,1.11,4.89,1,2,0,0,2
10,2018,4,21,816.0,22307.0,27.337009803921568,27.45,30.19,25.18,1001.93,2.75,40.88,80.3,4.13,177,1.11,4.89,1,2,0,0,1
10,2018,1,24,54.0,40.0,0.7407407407407407,27.45,30.19,25.18,1001.93,2.75,40.88,80.3,4.13,177,1.11,4.89,1,2,0,0,2
10,2018,2,24,157.0,95.0,0.6050955414012739,27.45,30.19,25.18,1001.93,2.75,40.88,80.3,4.13,177,1.11,4.89,1,2,0,0,2
10,2019,4,2,4644.0,110658.0,23.828165374677003,28.01,30.73,26.08,1364.5,3.74,117.31,79.27,4.24,187,1.08,9.79,1,0,0,0,1
10,2019,4,3,876.0,471.0,0.5376712328767124,28.01,30.73,26.08,1364.5,3.74,117.31,79.27,4.24,187,1.08,9.79,1,0,0,0,0
10,2019,1,8,4.0,10.0,2.5,28.01,30.73,26.08,1364.5,3.74,117.31,79.27,4.24,187,1.08,9.79,1,0,0,0,2
10,2019,1,11,6.0,49.0,8.166666666666666,28.01,30.73,26.08,1364.5,3.74,117.31,79.27,4.24,187,1.08,9.79,1,0,0,0,0
10,2019,3,15,49.0,212.0,4.326530612244898,28.01,30.73,26.08,1364.5,3.74,117.31,79.27,4.24,187,1.08,9.79,1,0,0,0,0
10,2019,0,15,5044.0,19580.0,3.881839809674861,28.01,30.73,26.08,1364.5,3.74,117.31,79.27,4.24,187,1.08,9.79,1,0,0,0,2
10,2019,5,15,5877.0,24012.0,4.085758039816233,28.01,30.73,26.08,1364.5,3.74,117.31,79.27,4.24,187,1.08,9.79,1,0,0,0,2
10,2019,4,21,912.0,35561.0,38.99232456140351,28.01,30.73,26.08,1364.5,3.74,117.31,79.27,4.24,187,1.08,9.79,1,0,0,0,0
10,2019,1,24,59.0,50.0,0.847457627118644,28.01,30.73,26.08,1364.5,3.74,117.31,79.27,4.24,187,1.08,9.79,1,0,0,0,0
10,2019,2,24,275.0,214.0,0.7781818181818182,28.01,30.73,26.08,1364.5,3.74,117.31,79.27,4.24,187,1.08,9.79,1,0,0,0,0
11,2005,1,0,3439.0,1039.0,0.3021227100901424,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,1
11,2005,1,1,5728.0,1461.0,0.2550628491620111,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,1
11,2005,4,2,3947.0,179675.0,45.52191537876868,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,0
11,2005,4,3,50.0,19.0,0.38,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,2
11,2005,4,4,3.0,1.0,0.3333333333333333,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,1
11,2005,1,5,300.0,546.0,1.82,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,1
11,2005,4,6,518.0,323.0,0.6235521235521235,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,2
11,2005,1,8,8887.0,18726.0,2.1071227635872622,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,2
11,2005,1,9,1352.0,493.0,0.3646449704142012,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,1
11,2005,1,10,21058.0,6339.0,0.3010257384366986,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,1
11,2005,1,12,320.0,107.0,0.334375,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,1
11,2005,4,13,130.0,1042.0,8.015384615384615,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,1
11,2005,1,14,12.0,23.0,1.9166666666666667,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,1
11,2005,1,15,18398.0,48225.0,2.621208827046418,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,1
11,2005,1,16,6658.0,1807.0,0.271402823670772,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,1
11,2005,4,18,7189.0,635946.0,88.46098205591876,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,1
11,2005,1,19,3382.0,4295.0,1.2699586043761089,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,2
11,2005,4,20,235.0,5945.0,25.29787234042553,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,0
11,2005,4,21,2191.0,83720.0,38.21086261980831,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,0
11,2005,4,22,2.0,3.0,1.5,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,2
11,2005,4,23,264.0,1457.0,5.518939393939394,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,0
11,2005,1,24,1573.0,517.0,0.3286713286713286,27.25,33.69,20.65,1102.93,3.02,81.82,69.44,2.46,112,2.89,7.89,1,2,2,2,1
11,2006,4,0,1561.0,431.0,0.276105060858424,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,1
11,2006,4,1,4365.0,1826.0,0.4183276059564719,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,1
11,2006,4,2,5005.0,222082.0,44.37202797202797,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,2
11,2006,4,3,32.0,14.0,0.4375,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,2
11,2006,4,4,2.0,1.0,0.5,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,0
11,2006,4,5,149.0,375.0,2.5167785234899327,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,2
11,2006,4,6,916.0,252.0,0.2751091703056768,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,1
11,2006,4,8,3832.0,8652.0,2.257828810020877,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,2
11,2006,4,9,1004.0,587.0,0.5846613545816733,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,2
11,2006,4,10,27584.0,12829.0,0.4650884570765661,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,1
11,2006,4,11,172.0,573.0,3.331395348837209,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,1
11,2006,4,12,23.0,13.0,0.5652173913043478,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,2
11,2006,4,13,76.0,663.0,8.723684210526315,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,2
11,2006,4,14,3.0,9.0,3.0,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,2
11,2006,1,15,13745.0,48272.0,3.5119679883594035,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,1
11,2006,4,16,7613.0,2171.0,0.2851701037698673,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,1
11,2006,4,18,7731.0,784611.0,101.48894062863796,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,2
11,2006,4,19,4662.0,6367.0,1.3657228657228655,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,2
11,2006,4,20,68.0,1664.0,24.47058823529412,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,0
11,2006,4,21,2606.0,105179.0,40.36032233307751,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,0
11,2006,4,23,312.0,1792.0,5.743589743589744,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,0
11,2006,4,24,285.0,131.0,0.4596491228070175,26.79,34.64,20.0,738.28,2.02,39.11,70.11,2.57,109,3.14,4.67,1,1,2,2,1
11,2007,4,0,2390.0,938.0,0.3924686192468619,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,1
11,2007,4,1,2318.0,648.0,0.2795513373597929,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,1
11,2007,4,2,5028.0,181370.0,36.07199681782021,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,1
11,2007,4,3,30.0,17.0,0.5666666666666667,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,0
11,2007,4,5,114.0,302.0,2.649122807017544,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,0
11,2007,4,6,756.0,503.0,0.6653439153439153,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,0
11,2007,4,7,7.0,5.0,0.7142857142857143,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,0
11,2007,4,8,6212.0,14161.0,2.2796200901481005,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,2
11,2007,4,9,1179.0,519.0,0.4402035623409669,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,1
11,2007,4,10,24871.0,15498.0,0.6231353785533352,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,1
11,2007,4,11,801.0,2126.0,2.6541822721598,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,1
11,2007,4,12,120.0,35.0,0.2916666666666667,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,1
11,2007,4,13,93.0,896.0,9.634408602150538,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,2
11,2007,4,14,1.0,3.0,3.0,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,2
11,2007,1,15,12433.0,40279.0,3.2396847100458457,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,1
11,2007,4,16,7442.0,1787.0,0.2401236226820747,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,1
11,2007,4,18,6042.0,546674.0,90.47898047004304,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,1
11,2007,4,19,7790.0,8833.0,1.133889602053915,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,2
11,2007,4,20,92.0,1744.0,18.95652173913044,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,2
11,2007,4,21,2839.0,119814.0,42.20288834096513,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,0
11,2007,4,22,1.0,1.0,1.0,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,1
11,2007,4,23,219.0,1171.0,5.34703196347032,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,2
11,2007,4,24,1907.0,1083.0,0.56790770844258,27.32,33.56,20.48,766.9,2.1,70.78,66.42,2.51,113,2.92,6.14,1,1,2,2,2
11,2008,4,0,2827.0,1294.0,0.4577290413866289,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,1
11,2008,4,1,2966.0,1360.0,0.4585300067430883,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,1
11,2008,4,2,5304.0,235245.0,44.352375565610856,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,2
11,2008,4,3,30.0,16.0,0.5333333333333333,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,0
11,2008,4,4,4.0,1.0,0.25,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,1
11,2008,4,5,68.0,187.0,2.75,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,0
11,2008,4,6,895.0,1528.0,1.7072625698324022,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,0
11,2008,4,7,14.0,3.0,0.2142857142857142,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,1
11,2008,4,8,7497.0,18233.0,2.4320394824596505,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,2
11,2008,4,9,1060.0,499.0,0.4707547169811321,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,1
11,2008,4,10,21794.0,10590.0,0.4859135541892264,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,1
11,2008,4,11,646.0,3751.0,5.806501547987616,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,2
11,2008,4,12,49.0,11.0,0.2244897959183673,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,1
11,2008,4,13,106.0,1012.0,9.547169811320757,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,2
11,2008,4,14,3.0,9.0,3.0,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,2
11,2008,1,15,15628.0,60158.0,3.8493729203992832,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,2
11,2008,4,16,7251.0,2940.0,0.4054613156805958,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,1
11,2008,1,17,5.0,4.0,0.8,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,1
11,2008,4,17,5.0,4.0,0.8,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,1
11,2008,4,18,5821.0,579527.0,99.55797972856898,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,2
11,2008,4,19,4749.0,6166.0,1.2983786060223206,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,2
11,2008,4,20,80.0,2066.0,25.825,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,0
11,2008,4,21,2516.0,91761.0,36.47098569157393,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,2
11,2008,4,23,223.0,1286.0,5.766816143497758,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,0
11,2008,4,24,787.0,248.0,0.315120711562897,26.55,32.21,19.06,1033.28,2.82,80.32,70.74,2.36,107,2.68,8.84,1,2,2,2,1
11,2009,4,0,2486.0,1182.0,0.4754625905068383,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,1
11,2009,4,1,2403.0,1822.0,0.7582188930503537,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,1
11,2009,4,2,5277.0,234650.0,44.46655296570021,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,0
11,2009,4,3,32.0,16.0,0.5,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,0
11,2009,4,4,9.0,4.0,0.4444444444444444,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,2
11,2009,4,5,74.0,193.0,2.608108108108108,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,2
11,2009,4,6,923.0,493.0,0.5341278439869989,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,2
11,2009,4,8,7143.0,17362.0,2.4306313873722525,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,2
11,2009,4,9,1135.0,488.0,0.4299559471365639,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,1
11,2009,4,10,21446.0,12763.0,0.5951226335913457,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,1
11,2009,4,11,407.0,2570.0,6.314496314496314,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,2
11,2009,4,12,75.0,26.0,0.3466666666666667,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,1
11,2009,4,13,179.0,1746.0,9.754189944134078,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,0
11,2009,4,14,10.0,27.0,2.7,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,2
11,2009,1,15,15013.0,64087.0,4.268767068540599,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,2
11,2009,4,16,7269.0,2166.0,0.2979777135782088,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,1
11,2009,1,17,1.0,1.0,1.0,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,2
11,2009,4,18,5982.0,537205.0,89.80357739886325,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,1
11,2009,4,19,2678.0,2953.0,1.10268857356236,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,2
11,2009,4,20,85.0,1706.0,20.07058823529412,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,2
11,2009,4,21,3022.0,105024.0,34.753143613500995,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,2
11,2009,4,22,1.0,1.0,1.0,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,1
11,2009,4,23,300.0,1520.0,5.066666666666666,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,2
11,2009,4,24,832.0,316.0,0.3798076923076923,27.52,33.85,20.81,596.86,1.64,33.88,65.6,2.7,95,2.99,4.0,1,1,2,2,1
11,2010,1,0,2544.0,1235.0,0.4854559748427673,27.5,34.42,20.25,975.99,2.67,33.3,68.54,2.43,142,2.96,5.03,1,2,2,2,1
11,2010,1,5,82.0,155.0,1.8902439024390243,27.5,34.42,20.25,975.99,2.67,33.3,68.54,2.43,142,2.96,5.03,1,2,2,2,2
11,2010,1,8,6359.0,11817.0,1.858311055197358,27.5,34.42,20.25,975.99,2.67,33.3,68.54,2.43,142,2.96,5.03,1,2,2,2,1
11,2010,1,9,1884.0,1063.0,0.5642250530785563,27.5,34.42,20.25,975.99,2.67,33.3,68.54,2.43,142,2.96,5.03,1,2,2,2,2
11,2010,1,11,789.0,3044.0,3.858048162230672,27.5,34.42,20.25,975.99,2.67,33.3,68.54,2.43,142,2.96,5.03,1,2,2,2,1
11,2010,1,12,95.0,53.0,0.5578947368421052,27.5,34.42,20.25,975.99,2.67,33.3,68.54,2.43,142,2.96,5.03,1,2,2,2,2
11,2010,1,14,7.0,15.0,2.142857142857143,27.5,34.42,20.25,975.99,2.67,33.3,68.54,2.43,142,2.96,5.03,1,2,2,2,1
11,2010,1,15,14808.0,56991.0,3.8486628849270654,27.5,34.42,20.25,975.99,2.67,33.3,68.54,2.43,142,2.96,5.03,1,2,2,2,2
11,2010,4,16,4271.0,1518.0,0.3554202762819012,27.5,34.42,20.25,975.99,2.67,33.3,68.54,2.43,142,2.96,5.03,1,2,2,2,1
11,2010,4,18,5837.0,641085.0,109.83124892924448,27.5,34.42,20.25,975.99,2.67,33.3,68.54,2.43,142,2.96,5.03,1,2,2,2,0
11,2010,1,19,2249.0,3143.0,1.3975100044464206,27.5,34.42,20.25,975.99,2.67,33.3,68.54,2.43,142,2.96,5.03,1,2,2,2,2
11,2010,1,24,716.0,346.0,0.4832402234636871,27.5,34.42,20.25,975.99,2.67,33.3,68.54,2.43,142,2.96,5.03,1,2,2,2,1
11,2011,4,0,2950.0,3156.0,1.0698305084745765,26.77,32.95,19.94,831.31,2.28,39.43,69.52,2.59,118,2.98,5.14,1,2,2,2,0
11,2011,2,1,418.0,1222.0,2.923444976076555,26.77,32.95,19.94,831.31,2.28,39.43,69.52,2.59,118,2.98,5.14,1,2,2,2,0
11,2011,1,1,1141.0,1444.0,1.2655565293602102,26.77,32.95,19.94,831.31,2.28,39.43,69.52,2.59,118,2.98,5.14,1,2,2,2,1
11,2011,4,2,4812.0,212215.0,44.10120532003325,26.77,32.95,19.94,831.31,2.28,39.43,69.52,2.59,118,2.98,5.14,1,2,2,2,2
11,2011,4,3,13.0,3.0,0.2307692307692307,26.77,32.95,19.94,831.31,2.28,39.43,69.52,2.59,118,2.98,5.14,1,2,2,2,1
11,2011,4,4,9.0,4.0,0.4444444444444444,26.77,32.95,19.94,831.31,2.28,39.43,69.52,2.59,118,2.98,5.14,1,2,2,2,2
11,2011,2,5,18.0,50.0,2.7777777777777777,26.77,32.95,19.94,831.31,2.28,39.43,69.52,2.59,118,2.98,5.14,1,2,2,2,0
11,2011,1,5,61.0,174.0,2.8524590163934427,26.77,32.95,19.94,831.31,2.28,39.43,69.52,2.59,118,2.98,5.14,1,2,2,2,0
11,2011,4,6,770.0,490.0,0.6363636363636364,26.77,32.95,19.94,831.31,2.28,39.43,69.52,2.59,118,2.98,5.14,1,2,2,2,2
11,2011,2,8,1533.0,4170.0,2.720156555772994,26.77,32.95,19.94,831.31,2.28,39.43,69.52,2.59,118,2.98,5.14,1,2,2,2,2
11,2011,1,8,5695.0,14868.0,2.6107111501316944,26.77,32.95,19.94,831.31,2.28,39.43,69.52,2.59,118,2.98,5.14,1,2,2,2,2
