State,District,Year,Season,Crop,Area,Production,Yield,AvgTemperature,MaxTemperature,MinTemperature,TotalRainfall,AvgRainfall,MaxRainfall,AvgHumidity,AvgWindSpeed,RainyDays,TemperatureStd,RainfallStd,Temperature_Category,Rainfall_Category,Humidity_Category,Wind_Category,Yield_Category
Tamil Nadu,KRISHNAGIRI,2009,Whole Year,Cotton(lint),1296.0,2988.0,2.305555555555556,24.7,32.87,17.79,822.42,2.25,48.65,68.99,2.7,122,2.91,5.52,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2009,Whole Year,Groundnut,15622.0,27952.0,1.789271540135706,24.7,32.87,17.79,822.42,2.25,48.65,68.99,2.7,122,2.91,5.52,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2009,Whole Year,Maize,121.0,542.0,4.479338842975206,24.7,32.87,17.79,822.42,2.25,48.65,68.99,2.7,122,2.91,5.52,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2009,Whole Year,Ragi,42136.0,85424.0,2.0273400417695084,24.7,32.87,17.79,822.42,2.25,48.65,68.99,2.7,122,2.91,5.52,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2009,Kharif,Rice,16490.0,64976.0,3.940327471194664,24.7,32.87,17.79,822.42,2.25,48.65,68.99,2.7,122,2.91,5.52,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2009,Whole Year,Sugarcane,2325.0,205762.0,88.49978494623656,24.7,32.87,17.79,822.42,2.25,48.65,68.99,2.7,122,2.91,5.52,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2010,Kharif,Cotton(lint),1592.0,3686.0,2.3153266331658293,24.83,32.73,17.34,1092.72,2.99,44.08,71.99,2.53,161,3.03,5.32,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2010,Kharif,Groundnut,14652.0,34790.0,2.3744198744198743,24.83,32.73,17.34,1092.72,2.99,44.08,71.99,2.53,161,3.03,5.32,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2010,Kharif,Maize,233.0,915.0,3.927038626609442,24.83,32.73,17.34,1092.72,2.99,44.08,71.99,2.53,161,3.03,5.32,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2010,Kharif,Ragi,40298.0,94143.0,2.3361705295548165,24.83,32.73,17.34,1092.72,2.99,44.08,71.99,2.53,161,3.03,5.32,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2010,Kharif,Rice,16337.0,70126.0,4.292464956846422,24.83,32.73,17.34,1092.72,2.99,44.08,71.99,2.53,161,3.03,5.32,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2010,Whole Year,Sugarcane,2342.0,189702.0,81.0,24.83,32.73,17.34,1092.72,2.99,44.08,71.99,2.53,161,3.03,5.32,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2011,Rabi,Bajra,5.0,15.0,3.0,24.46,30.95,18.01,803.55,2.2,30.78,69.38,2.78,124,2.93,4.54,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2011,Kharif,Bajra,332.0,734.0,2.210843373493976,24.46,30.95,18.01,803.55,2.2,30.78,69.38,2.78,124,2.93,4.54,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2011,Whole Year,Banana,1768.0,77252.0,43.69457013574661,24.46,30.95,18.01,803.55,2.2,30.78,69.38,2.78,124,2.93,4.54,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2011,Rabi,Cotton(lint),156.0,429.0,2.75,24.46,30.95,18.01,803.55,2.2,30.78,69.38,2.78,124,2.93,4.54,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2011,Kharif,Cotton(lint),1539.0,3941.0,2.5607537361923325,24.46,30.95,18.01,803.55,2.2,30.78,69.38,2.78,124,2.93,4.54,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2011,Rabi,Groundnut,1237.0,4640.0,3.7510105092966857,24.46,30.95,18.01,803.55,2.2,30.78,69.38,2.78,124,2.93,4.54,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2011,Kharif,Groundnut,14372.0,43554.0,3.03047592541052,24.46,30.95,18.01,803.55,2.2,30.78,69.38,2.78,124,2.93,4.54,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2011,Rabi,Maize,32.0,213.0,6.65625,24.46,30.95,18.01,803.55,2.2,30.78,69.38,2.78,124,2.93,4.54,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2011,Kharif,Maize,916.0,5205.0,5.682314410480349,24.46,30.95,18.01,803.55,2.2,30.78,69.38,2.78,124,2.93,4.54,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2011,Rabi,Ragi,2792.0,7102.0,2.543696275071633,24.46,30.95,18.01,803.55,2.2,30.78,69.38,2.78,124,2.93,4.54,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2011,Kharif,Ragi,41587.0,110866.0,2.665881164787073,24.46,30.95,18.01,803.55,2.2,30.78,69.38,2.78,124,2.93,4.54,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2011,Kharif,Rice,20111.0,91443.0,4.546914623837701,24.46,30.95,18.01,803.55,2.2,30.78,69.38,2.78,124,2.93,4.54,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2011,Whole Year,Sugarcane,2199.0,230235.0,104.69986357435198,24.46,30.95,18.01,803.55,2.2,30.78,69.38,2.78,124,2.93,4.54,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2012,Kharif,Cotton(lint),1506.0,4003.0,2.6580345285524567,25.22,31.81,18.64,719.42,1.97,46.91,65.79,2.72,112,2.84,4.79,Normal,Low,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2012,Kharif,Groundnut,16505.0,34859.0,2.1120266585883067,25.22,31.81,18.64,719.42,1.97,46.91,65.79,2.72,112,2.84,4.79,Normal,Low,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2012,Kharif,Maize,981.0,3418.0,3.484199796126401,25.22,31.81,18.64,719.42,1.97,46.91,65.79,2.72,112,2.84,4.79,Normal,Low,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2012,Kharif,Ragi,44309.0,80401.0,1.814552348281388,25.22,31.81,18.64,719.42,1.97,46.91,65.79,2.72,112,2.84,4.79,Normal,Low,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2012,Kharif,Rice,17753.0,72186.0,4.066129668225089,25.22,31.81,18.64,719.42,1.97,46.91,65.79,2.72,112,2.84,4.79,Normal,Low,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2012,Whole Year,Sugarcane,1135.0,105896.0,93.30044052863435,25.22,31.81,18.64,719.42,1.97,46.91,65.79,2.72,112,2.84,4.79,Normal,Low,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2013,Rabi,Bajra,51.0,102.0,2.0,24.86,32.56,19.24,837.33,2.29,45.68,68.52,2.93,135,2.86,4.74,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2013,Kharif,Bajra,457.0,1477.0,3.231947483588621,24.86,32.56,19.24,837.33,2.29,45.68,68.52,2.93,135,2.86,4.74,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2013,Whole Year,Banana,920.0,38211.0,41.53369565217391,24.86,32.56,19.24,837.33,2.29,45.68,68.52,2.93,135,2.86,4.74,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2013,Rabi,Cotton(lint),170.0,408.0,2.4,24.86,32.56,19.24,837.33,2.29,45.68,68.52,2.93,135,2.86,4.74,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2013,Kharif,Cotton(lint),1912.0,5802.0,3.034518828451883,24.86,32.56,19.24,837.33,2.29,45.68,68.52,2.93,135,2.86,4.74,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2013,Rabi,Groundnut,1195.0,4336.0,3.628451882845188,24.86,32.56,19.24,837.33,2.29,45.68,68.52,2.93,135,2.86,4.74,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2013,Kharif,Groundnut,11811.0,30334.0,2.568283803234273,24.86,32.56,19.24,837.33,2.29,45.68,68.52,2.93,135,2.86,4.74,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2013,Rabi,Maize,158.0,790.0,5.0,24.86,32.56,19.24,837.33,2.29,45.68,68.52,2.93,135,2.86,4.74,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2013,Kharif,Maize,3280.0,21441.0,6.536890243902439,24.86,32.56,19.24,837.33,2.29,45.68,68.52,2.93,135,2.86,4.74,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2013,Rabi,Ragi,7203.0,26083.0,3.621130084686936,24.86,32.56,19.24,837.33,2.29,45.68,68.52,2.93,135,2.86,4.74,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2013,Kharif,Ragi,49446.0,127728.0,2.583181652712049,24.86,32.56,19.24,837.33,2.29,45.68,68.52,2.93,135,2.86,4.74,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2013,Kharif,Rice,29704.0,143404.0,4.827767304066793,24.86,32.56,19.24,837.33,2.29,45.68,68.52,2.93,135,2.86,4.74,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2013,Whole Year,Sugarcane,840.0,81194.0,96.6595238095238,24.86,32.56,19.24,837.33,2.29,45.68,68.52,2.93,135,2.86,4.74,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2014,Rabi,Bajra,19.0,6000.0,315.7894736842105,25.14,32.28,19.42,681.19,1.87,28.73,66.09,2.85,108,2.74,3.95,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2014,Kharif,Bajra,249.0,75300.0,302.4096385542169,25.14,32.28,19.42,681.19,1.87,28.73,66.09,2.85,108,2.74,3.95,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2014,Whole Year,Banana,878.0,3573900.0,4070.501138952164,25.14,32.28,19.42,681.19,1.87,28.73,66.09,2.85,108,2.74,3.95,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2014,Rabi,Cotton(lint),211.0,72000.0,341.2322274881517,25.14,32.28,19.42,681.19,1.87,28.73,66.09,2.85,108,2.74,3.95,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2014,Kharif,Cotton(lint),4422.0,1296100.0,293.10266847580283,25.14,32.28,19.42,681.19,1.87,28.73,66.09,2.85,108,2.74,3.95,Normal,Low,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2014,Rabi,Groundnut,722.0,172600.0,239.05817174515244,25.14,32.28,19.42,681.19,1.87,28.73,66.09,2.85,108,2.74,3.95,Normal,Low,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2014,Kharif,Groundnut,11697.0,2440500.0,208.6432418568864,25.14,32.28,19.42,681.19,1.87,28.73,66.09,2.85,108,2.74,3.95,Normal,Low,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2014,Rabi,Maize,942.0,706500.0,750.0,25.14,32.28,19.42,681.19,1.87,28.73,66.09,2.85,108,2.74,3.95,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2014,Kharif,Maize,3273.0,2854800.0,872.2273143904674,25.14,32.28,19.42,681.19,1.87,28.73,66.09,2.85,108,2.74,3.95,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2014,Rabi,Ragi,5337.0,1716500.0,321.6226344388233,25.14,32.28,19.42,681.19,1.87,28.73,66.09,2.85,108,2.74,3.95,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2014,Kharif,Ragi,37213.0,10630200.0,285.65823771262734,25.14,32.28,19.42,681.19,1.87,28.73,66.09,2.85,108,2.74,3.95,Normal,Low,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2014,Kharif,Rice,19264.0,9409400.0,488.4447674418604,25.14,32.28,19.42,681.19,1.87,28.73,66.09,2.85,108,2.74,3.95,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2014,Whole Year,Sugarcane,483.0,4610200.0,9544.927536231884,25.14,32.28,19.42,681.19,1.87,28.73,66.09,2.85,108,2.74,3.95,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2015,Rabi,Bajra,5.0,1200.0,240.0,24.94,30.79,19.05,845.16,2.32,38.23,68.82,2.65,143,2.29,4.53,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2015,Kharif,Bajra,512.0,137900.0,269.3359375,24.94,30.79,19.05,845.16,2.32,38.23,68.82,2.65,143,2.29,4.53,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2015,Whole Year,Banana,713.0,2732100.0,3831.8373071528754,24.94,30.79,19.05,845.16,2.32,38.23,68.82,2.65,143,2.29,4.53,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2015,Rabi,Cotton(lint),128.0,37900.0,296.09375,24.94,30.79,19.05,845.16,2.32,38.23,68.82,2.65,143,2.29,4.53,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2015,Kharif,Cotton(lint),2286.0,590300.0,258.2239720034996,24.94,30.79,19.05,845.16,2.32,38.23,68.82,2.65,143,2.29,4.53,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2015,Rabi,Groundnut,1122.0,324500.0,289.21568627450984,24.94,30.79,19.05,845.16,2.32,38.23,68.82,2.65,143,2.29,4.53,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2015,Kharif,Groundnut,11466.0,2535100.0,221.0971568114425,24.94,30.79,19.05,845.16,2.32,38.23,68.82,2.65,143,2.29,4.53,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2015,Rabi,Maize,719.0,492000.0,684.2837273991655,24.94,30.79,19.05,845.16,2.32,38.23,68.82,2.65,143,2.29,4.53,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2015,Kharif,Maize,3103.0,2281300.0,735.1917499194327,24.94,30.79,19.05,845.16,2.32,38.23,68.82,2.65,143,2.29,4.53,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2015,Rabi,Ragi,3336.0,1245700.0,373.4112709832135,24.94,30.79,19.05,845.16,2.32,38.23,68.82,2.65,143,2.29,4.53,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2015,Kharif,Ragi,38104.0,11480700.0,301.2990762124712,24.94,30.79,19.05,845.16,2.32,38.23,68.82,2.65,143,2.29,4.53,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2015,Kharif,Rice,22805.0,10230600.0,448.6121464591099,24.94,30.79,19.05,845.16,2.32,38.23,68.82,2.65,143,2.29,4.53,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2015,Whole Year,Sugarcane,581.0,5868100.0,10100.0,24.94,30.79,19.05,845.16,2.32,38.23,68.82,2.65,143,2.29,4.53,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2016,Rabi,Bajra,12.0,600.0,50.0,25.63,34.92,18.92,592.16,1.62,31.61,63.49,2.62,84,2.93,4.25,Normal,Low,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2016,Kharif,Bajra,520.0,153500.0,295.1923076923077,25.63,34.92,18.92,592.16,1.62,31.61,63.49,2.62,84,2.93,4.25,Normal,Low,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2016,Whole Year,Banana,718.0,2389900.0,3328.551532033426,25.63,34.92,18.92,592.16,1.62,31.61,63.49,2.62,84,2.93,4.25,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2016,Rabi,Cotton(lint),107.0,15800.0,147.66355140186914,25.63,34.92,18.92,592.16,1.62,31.61,63.49,2.62,84,2.93,4.25,Normal,Low,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2016,Kharif,Cotton(lint),2871.0,436400.0,152.0027864855451,25.63,34.92,18.92,592.16,1.62,31.61,63.49,2.62,84,2.93,4.25,Normal,Low,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2016,Rabi,Groundnut,425.0,137400.0,323.2941176470588,25.63,34.92,18.92,592.16,1.62,31.61,63.49,2.62,84,2.93,4.25,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2016,Kharif,Groundnut,12904.0,2327600.0,180.37817730936143,25.63,34.92,18.92,592.16,1.62,31.61,63.49,2.62,84,2.93,4.25,Normal,Low,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2016,Rabi,Maize,378.0,47500.0,125.66137566137564,25.63,34.92,18.92,592.16,1.62,31.61,63.49,2.62,84,2.93,4.25,Normal,Low,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2016,Kharif,Maize,2467.0,1123400.0,455.37089582488846,25.63,34.92,18.92,592.16,1.62,31.61,63.49,2.62,84,2.93,4.25,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2016,Rabi,Ragi,2048.0,639900.0,312.451171875,25.63,34.92,18.92,592.16,1.62,31.61,63.49,2.62,84,2.93,4.25,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2016,Kharif,Ragi,32113.0,5311300.0,165.39407716501103,25.63,34.92,18.92,592.16,1.62,31.61,63.49,2.62,84,2.93,4.25,Normal,Low,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2016,Kharif,Rice,15987.0,6958300.0,435.2473885031589,25.63,34.92,18.92,592.16,1.62,31.61,63.49,2.62,84,2.93,4.25,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2016,Whole Year,Sugarcane,862.0,7498900.0,8699.419953596287,25.63,34.92,18.92,592.16,1.62,31.61,63.49,2.62,84,2.93,4.25,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2017,Rabi,Bajra,10.0,2100.0,210.0,24.92,32.15,18.24,1064.58,2.92,36.32,68.99,2.46,143,2.96,5.68,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2017,Kharif,Bajra,612.0,144200.0,235.6209150326797,24.92,32.15,18.24,1064.58,2.92,36.32,68.99,2.46,143,2.96,5.68,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2017,Whole Year,Banana,598.0,2319500.0,3878.76254180602,24.92,32.15,18.24,1064.58,2.92,36.32,68.99,2.46,143,2.96,5.68,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2017,Rabi,Cotton(lint),348.0,100.0,0.28735632183908,24.92,32.15,18.24,1064.58,2.92,36.32,68.99,2.46,143,2.96,5.68,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2017,Kharif,Cotton(lint),2925.0,800.0,0.27350427350427,24.92,32.15,18.24,1064.58,2.92,36.32,68.99,2.46,143,2.96,5.68,Cool,Medium,Medium,Medium,Low
Tamil Nadu,KRISHNAGIRI,2017,Rabi,Groundnut,1313.0,487900.0,371.5917745620716,24.92,32.15,18.24,1064.58,2.92,36.32,68.99,2.46,143,2.96,5.68,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2017,Kharif,Groundnut,9177.0,2774200.0,302.29922632668627,24.92,32.15,18.24,1064.58,2.92,36.32,68.99,2.46,143,2.96,5.68,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2017,Rabi,Maize,755.0,505200.0,669.1390728476822,24.92,32.15,18.24,1064.58,2.92,36.32,68.99,2.46,143,2.96,5.68,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2017,Kharif,Maize,2357.0,2172900.0,921.8922358930844,24.92,32.15,18.24,1064.58,2.92,36.32,68.99,2.46,143,2.96,5.68,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2017,Rabi,Ragi,5106.0,2670400.0,522.9925577751665,24.92,32.15,18.24,1064.58,2.92,36.32,68.99,2.46,143,2.96,5.68,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2017,Kharif,Ragi,36166.0,13374200.0,369.8003649836864,24.92,32.15,18.24,1064.58,2.92,36.32,68.99,2.46,143,2.96,5.68,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2017,Autumn,Rice,2078.0,1039200.0,500.0962463907604,24.92,32.15,18.24,1064.58,2.92,36.32,68.99,2.46,143,2.96,5.68,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2017,Summer,Rice,8885.0,4398100.0,495.00281373100734,24.92,32.15,18.24,1064.58,2.92,36.32,68.99,2.46,143,2.96,5.68,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2017,Winter,Rice,13922.0,6366500.0,457.29780203993687,24.92,32.15,18.24,1064.58,2.92,36.32,68.99,2.46,143,2.96,5.68,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2017,Whole Year,Sugarcane,540.0,5400000.0,10000.0,24.92,32.15,18.24,1064.58,2.92,36.32,68.99,2.46,143,2.96,5.68,Cool,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2018,Rabi,Bajra,18.0,3500.0,194.44444444444443,25.11,31.29,18.92,669.36,1.83,23.26,66.37,2.61,123,2.39,3.46,Normal,Low,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2018,Kharif,Bajra,738.0,209900.0,284.41734417344173,25.11,31.29,18.92,669.36,1.83,23.26,66.37,2.61,123,2.39,3.46,Normal,Low,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2018,Whole Year,Banana,590.0,2347300.0,3978.4745762711855,25.11,31.29,18.92,669.36,1.83,23.26,66.37,2.61,123,2.39,3.46,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2018,Rabi,Cotton(lint),86.0,22400.0,260.4651162790698,25.11,31.29,18.92,669.36,1.83,23.26,66.37,2.61,123,2.39,3.46,Normal,Low,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2018,Kharif,Cotton(lint),1595.0,391000.0,245.14106583072103,25.11,31.29,18.92,669.36,1.83,23.26,66.37,2.61,123,2.39,3.46,Normal,Low,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2018,Rabi,Groundnut,1026.0,358000.0,348.92787524366474,25.11,31.29,18.92,669.36,1.83,23.26,66.37,2.61,123,2.39,3.46,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2018,Kharif,Groundnut,10259.0,3502300.0,341.3880495174968,25.11,31.29,18.92,669.36,1.83,23.26,66.37,2.61,123,2.39,3.46,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2018,Rabi,Maize,668.0,467400.0,699.7005988023952,25.11,31.29,18.92,669.36,1.83,23.26,66.37,2.61,123,2.39,3.46,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2018,Kharif,Maize,2570.0,1952500.0,759.727626459144,25.11,31.29,18.92,669.36,1.83,23.26,66.37,2.61,123,2.39,3.46,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2018,Rabi,Ragi,6112.0,2029900.0,332.1171465968587,25.11,31.29,18.92,669.36,1.83,23.26,66.37,2.61,123,2.39,3.46,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2018,Kharif,Ragi,36688.0,13018000.0,354.82991713911906,25.11,31.29,18.92,669.36,1.83,23.26,66.37,2.61,123,2.39,3.46,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2018,Autumn,Rice,3746.0,1823800.0,486.8659903897491,25.11,31.29,18.92,669.36,1.83,23.26,66.37,2.61,123,2.39,3.46,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2018,Summer,Rice,7410.0,3608600.0,486.9905533063428,25.11,31.29,18.92,669.36,1.83,23.26,66.37,2.61,123,2.39,3.46,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2018,Winter,Rice,11805.0,5829000.0,493.7738246505717,25.11,31.29,18.92,669.36,1.83,23.26,66.37,2.61,123,2.39,3.46,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2018,Whole Year,Sugarcane,555.0,5703700.0,10276.936936936936,25.11,31.29,18.92,669.36,1.83,23.26,66.37,2.61,123,2.39,3.46,Normal,Low,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2019,Rabi,Bajra,5.0,1200.0,240.0,25.5,32.07,19.6,956.53,2.62,33.08,68.1,2.56,140,2.9,5.12,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2019,Kharif,Bajra,425.0,118200.0,278.1176470588236,25.5,32.07,19.6,956.53,2.62,33.08,68.1,2.56,140,2.9,5.12,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2019,Whole Year,Banana,376.0,1623400.0,4317.553191489362,25.5,32.07,19.6,956.53,2.62,33.08,68.1,2.56,140,2.9,5.12,Normal,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2019,Rabi,Cotton(lint),75.0,18600.0,248.0,25.5,32.07,19.6,956.53,2.62,33.08,68.1,2.56,140,2.9,5.12,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,KRISHNAGIRI,2019,Kharif,Cotton(lint),1452.0,456400.0,314.3250688705234,25.5,32.07,19.6,956.53,2.62,33.08,68.1,2.56,140,2.9,5.12,Normal,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2019,Rabi,Groundnut,786.0,260100.0,330.91603053435114,25.5,32.07,19.6,956.53,2.62,33.08,68.1,2.56,140,2.9,5.12,Normal,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2019,Kharif,Groundnut,7449.0,2482200.0,333.22593636729766,25.5,32.07,19.6,956.53,2.62,33.08,68.1,2.56,140,2.9,5.12,Normal,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2019,Rabi,Maize,99.0,66300.0,669.6969696969697,25.5,32.07,19.6,956.53,2.62,33.08,68.1,2.56,140,2.9,5.12,Normal,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2019,Kharif,Maize,893.0,742900.0,831.9148936170213,25.5,32.07,19.6,956.53,2.62,33.08,68.1,2.56,140,2.9,5.12,Normal,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2019,Rabi,Ragi,4328.0,1881000.0,434.6118299445472,25.5,32.07,19.6,956.53,2.62,33.08,68.1,2.56,140,2.9,5.12,Normal,Medium,Medium,Medium,High
Tamil Nadu,KRISHNAGIRI,2019,Kharif,Ragi,37268.0,10789300.0,289.5057421916926,25.5,32.07,19.6,956.53,2.62,33.08,68.1,2.56,140,2.9,5.12,Normal,Medium,Medium,Medium,Medium
